A,B,C,D,E,F,G,H,I,J,K,L,M
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.756666839,4.833814578,0
-3.282109481,-0.168679221,4.67988162,22.00690547,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.58318095,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.23816425,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,22.07768289,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.883666418,-0.168679221,4.67988162,25.977082,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,24.0923805,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.02921036,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.693224059,-0.168679221,4.67988162,21.31847927,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.822229155,-0.168679221,4.67988162,21.88134105,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.86931255,10.28052523,13.19005593,8.954104629,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.19030459,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,25.96972117,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,22.69492674,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,21.89898737,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-17.90833151,-0.168679221,-0.540125607,14.90279042,5.973339924,2.230906843,10.05965447,3.759364793,14.71041468,13.19005593,8.680296353,11.0468246,0
-6.359690431,-0.168679221,4.67988162,24.57849172,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,2.934780045,16.90632387,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,18.38011187,8.46955966,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.832436944,10.28052523,13.19005593,9.010446804,4.833814578,0
-7.30101686,-0.168679221,4.67988162,22.34521107,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,25.64313676,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,16.22604403,8.628543924,4.833814578,0
-4.595459571,-0.168679221,4.67988162,21.94103695,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-9.065247719,-0.168679221,4.67988162,22.63543168,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,24.39817387,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,21.45577833,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,24.94101066,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.55250215,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-14.60721122,-0.168679221,4.67988162,22.22804556,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,9.90619886,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.913160146,4.833814578,0
-6.699321424,-0.168679221,4.67988162,25.92420138,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,25.96066343,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.05073174,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.857355691,4.833814578,0
-12.84910318,-0.168679221,4.67988162,22.60421708,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,4.67988162,24.41038732,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.906514264,10.28052523,13.19005593,9.013616596,4.833814578,0
-3.993764135,-0.168679221,4.67988162,22.41777258,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,26.39160131,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.43781688,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,4.67988162,24.14405744,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.98752827,-0.168679221,-0.824913017,12.8926159,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.110436,-0.168679221,4.67988162,24.87481124,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,3.35976324,16.08848283,5.967113468,4.115453421,10.05965447,3.82809384,11.02958446,27.20548912,8.225460199,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.29388289,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,24.25180554,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.839245509,4.833814578,0
-9.404878712,-0.168679221,4.67988162,21.92570287,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.25922166,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.890052243,10.28052523,13.19005593,8.888437075,4.833814578,0
-7.011751651,-0.168679221,4.67988162,25.90670766,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.26735024,4.67988162,12.61636491,5.901739838,4.115453421,10.05965447,3.878372254,11.02958446,26.6061559,8.638662858,4.833814578,0
-5.116671866,-0.168679221,2.03964486,12.73997932,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.32276273,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-15.23942514,-0.168679221,4.67988162,22.42915566,6.322295302,4.115453421,10.05965447,3.895862186,11.02958446,13.19005593,8.943745506,4.833814578,0
-7.570316327,-0.168679221,4.67988162,23.42417284,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.880454779,10.28052523,13.19005593,8.908284495,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.903985495,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,6.276515009,4.115453421,10.05965447,3.775989541,13.25381272,13.19005593,8.911071302,4.833814578,0
-2.411114577,-0.168679221,4.67988162,23.41052074,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-6.359690431,-0.168679221,4.67988162,25.99116089,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.40386194,-0.168679221,4.67988162,21.58867524,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,24.78951177,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.77608886,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.55247709,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,26.21438289,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.02825835,-0.168679221,4.67988162,22.33402761,6.469526404,4.115453421,10.05965447,3.822598935,11.9732875,20.05093669,8.667133762,4.833814578,0
-9.564218962,-0.168679221,4.67988162,25.93912126,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,4.67988162,25.93242411,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,25.79636364,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.058864883,-0.168679221,4.67988162,24.04314034,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.53944195,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,24.89401378,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.14354589,-0.168679221,-0.413110001,17.24993253,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.98766677,-0.168679221,4.67988162,23.01361584,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,3.35976324,17.9111791,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,22.14439755,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.281970981,-0.168679221,4.67988162,22.73423533,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.52195731,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.281970981,-0.168679221,4.67988162,22.1988893,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-6.699321424,-0.168679221,4.67988162,20.76476666,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,22.18003372,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,26.49027375,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.830260071,4.833814578,0
-2.411114577,-0.168679221,4.67988162,25.7574248,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,13.19005593,9.005660645,4.833814578,0
-3.993764135,-0.168679221,4.67988162,22.12090626,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,13.19005593,8.969672273,4.833814578,0
-6.359690431,-0.168679221,1.433140736,17.44270212,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.011751651,-0.168679221,4.67988162,22.39228971,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.570316327,-0.168679221,4.67988162,23.00872416,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.895862186,10.28052523,13.19005593,8.697204285,4.833814578,0
-1.288206846,-0.168679221,4.67988162,21.77057814,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,21.75178902,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.7197583,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,16.22604403,8.305755927,4.833814578,0
-1.288206846,-0.168679221,3.907661871,19.235493,5.300374864,4.115453421,10.05965447,3.906514264,10.28052523,13.19005593,8.817634414,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.76998221,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.68395614,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,24.56869173,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.94280114,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.98766677,-0.168679221,4.67988162,23.7125283,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,18.38011187,8.555297654,4.833814578,0
-10.98752827,-0.168679221,4.67988162,26.14696831,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.60508507,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.902644639,10.28052523,13.19005593,8.868995301,4.833814578,0
-5.98766677,-0.168679221,4.67988162,22.50667998,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.892259967,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.70701979,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.30101686,-0.168679221,4.67988162,23.20972707,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.01761327,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.34203479,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,3.35976324,20.39428736,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.683142812,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,9.04935326,4.833814578,0
-2.411114577,-0.168679221,4.67988162,25.98918352,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,9.018653783,4.833814578,0
-5.576413692,-0.168679221,4.67988162,22.43034323,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.00657415,-0.168679221,4.67988162,25.85106526,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.10144988,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.855651663,10.28052523,16.22604403,8.679524737,4.833814578,0
-6.359690431,-0.168679221,4.67988162,21.79798875,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,2.587543491,14.61062711,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.822229155,-0.168679221,4.67988162,24.51643696,5.300374864,4.115453421,10.05965447,3.846360617,10.28052523,13.19005593,8.728228478,4.833814578,0
-3.993764135,-0.168679221,4.67988162,21.98648999,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.71404054,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.80058705,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
